tag,step,value,wall_time
time/fps,409600,467.0,1774354216.4169314
time/fps,417792,467.0,1774354232.99989
time/fps,425984,467.0,1774354249.9201763
time/fps,434176,468.0,1774354266.7237139
time/fps,442368,468.0,1774354283.8478465
time/fps,450560,466.0,1774354305.681561
time/fps,458752,466.0,1774354322.7654083
time/fps,466944,466.0,1774354339.4300847
time/fps,475136,467.0,1774354356.3179765
time/fps,483328,467.0,1774354373.5611284
time/fps,491520,467.0,1774354390.1160545
time/fps,499712,467.0,1774354407.3170683
time/fps,507904,465.0,1774354429.6845806
time/fps,516096,466.0,1774354446.5107975
time/fps,524288,466.0,1774354463.7343442
time/fps,532480,466.0,1774354480.4646106
time/fps,540672,466.0,1774354497.4547923
time/fps,548864,467.0,1774354514.2951481
time/fps,557056,465.0,1774354535.7793303
time/fps,565248,466.0,1774354551.7067728
time/fps,573440,466.0,1774354567.8500698
time/fps,581632,467.0,1774354584.5035946
time/fps,589824,467.0,1774354600.4978006
time/fps,598016,468.0,1774354616.6409862
time/fps,606208,466.0,1774354639.2679842
time/fps,614400,466.0,1774354656.6345892
time/fps,622592,466.0,1774354674.0324373
time/fps,630784,466.0,1774354691.2505858
time/fps,638976,466.0,1774354708.7454934
time/fps,647168,466.0,1774354726.1450245
time/fps,655360,464.0,1774354750.2947237
time/fps,663552,464.0,1774354767.8538709
time/fps,671744,464.0,1774354785.4037156
time/fps,679936,464.0,1774354803.0088887
time/fps,688128,464.0,1774354819.8298388
time/fps,696320,464.0,1774354836.921034
time/fps,704512,463.0,1774354859.8678145
time/fps,712704,463.0,1774354877.116931
time/fps,720896,463.0,1774354894.8138547
time/fps,729088,463.0,1774354912.582382
time/fps,737280,463.0,1774354930.7849824
time/fps,745472,463.0,1774354949.3912153
time/fps,753664,461.0,1774354972.8895795
time/fps,761856,461.0,1774354990.22757
time/fps,770048,461.0,1774355007.9692113
time/fps,778240,461.0,1774355026.0446908
time/fps,786432,461.0,1774355043.4700332
time/fps,794624,461.0,1774355060.9297285
time/fps,802816,460.0,1774355083.8524957
time/fps,811008,460.0,1774355102.0328286
time/fps,819200,460.0,1774355119.477148
time/fps,827392,460.0,1774355137.8923187
time/fps,835584,460.0,1774355155.290692
time/fps,843776,460.0,1774355172.8118348
time/fps,851968,458.0,1774355196.4649951
time/fps,860160,458.0,1774355214.5568802
time/fps,868352,458.0,1774355232.184283
time/fps,876544,458.0,1774355249.4505954
time/fps,884736,459.0,1774355266.8459375
time/fps,892928,458.0,1774355284.8502772
time/fps,901120,457.0,1774355309.0589588
time/fps,909312,457.0,1774355326.080142
time/fps,917504,457.0,1774355343.327807
time/fps,925696,457.0,1774355361.3076932
time/fps,933888,458.0,1774355377.8892894
time/fps,942080,458.0,1774355395.212916
time/fps,950272,457.0,1774355418.1460452
time/fps,958464,457.0,1774355436.3126526
time/fps,966656,457.0,1774355454.396106
time/fps,974848,456.0,1774355472.9689543
time/fps,983040,457.0,1774355490.1686325
time/fps,991232,457.0,1774355507.782908
time/fps,999424,457.0,1774355525.1807954
time/fps,1007616,456.0,1774355548.1615915
train/approx_kl,16384,0.011508759111166,1774353368.3594224
train/approx_kl,24576,0.011449851095676422,1774353385.309697
train/approx_kl,32768,0.010869896039366722,1774353403.0587068
train/approx_kl,40960,0.011058248579502106,1774353420.2577758
train/approx_kl,49152,0.010625483468174934,1774353437.3622901
train/approx_kl,57344,0.00986424833536148,1774353460.042746
train/approx_kl,65536,0.010255751200020313,1774353476.7537994
train/approx_kl,73728,0.011031804606318474,1774353493.4198155
train/approx_kl,81920,0.01162860356271267,1774353511.4751558
train/approx_kl,90112,0.011439817026257515,1774353529.2220426
train/approx_kl,98304,0.011499154381453991,1774353546.655906
train/approx_kl,106496,0.010295715183019638,1774353568.958775
train/approx_kl,114688,0.010981196537613869,1774353587.2460897
train/approx_kl,122880,0.010993877425789833,1774353605.5690997
train/approx_kl,131072,0.011779367923736572,1774353622.707306
train/approx_kl,139264,0.01119905710220337,1774353640.0574462
train/approx_kl,147456,0.01122996211051941,1774353657.5135646
train/approx_kl,155648,0.011109152808785439,1774353681.0722737
train/approx_kl,163840,0.012316642329096794,1774353697.9422045
train/approx_kl,172032,0.011819060891866684,1774353714.4483604
train/approx_kl,180224,0.012243015691637993,1774353730.5417042
train/approx_kl,188416,0.012376758269965649,1774353746.932863
train/approx_kl,196608,0.013270330615341663,1774353763.29137
train/approx_kl,204800,0.012904916889965534,1774353784.7888663
train/approx_kl,212992,0.013047490268945694,1774353801.336157
train/approx_kl,221184,0.013223806396126747,1774353817.4734192
train/approx_kl,229376,0.013100709766149521,1774353833.966855
train/approx_kl,237568,0.013599911704659462,1774353850.4923656
train/approx_kl,245760,0.013617683202028275,1774353866.5154216
train/approx_kl,253952,0.013304457068443298,1774353887.7847233
train/approx_kl,262144,0.013633017428219318,1774353904.072729
train/approx_kl,270336,0.014618879184126854,1774353920.7245305
train/approx_kl,278528,0.0148406270891428,1774353937.0410922
train/approx_kl,286720,0.014425776898860931,1774353953.618874
train/approx_kl,294912,0.01445159874856472,1774353969.7020972
train/approx_kl,303104,0.01452814880758524,1774353991.301786
train/approx_kl,311296,0.014960462227463722,1774354007.5353541
train/approx_kl,319488,0.014658642932772636,1774354024.1904097
train/approx_kl,327680,0.015567077323794365,1774354040.947236
train/approx_kl,335872,0.015504441224038601,1774354057.381687
train/approx_kl,344064,0.014909476041793823,1774354074.05581
train/approx_kl,352256,0.015421794727444649,1774354095.4847534
train/approx_kl,360448,0.016283875331282616,1774354111.5735765
train/approx_kl,368640,0.016254037618637085,1774354127.6383643
train/approx_kl,376832,0.015682656317949295,1774354144.2299876
train/approx_kl,385024,0.016713175922632217,1774354161.25663
train/approx_kl,393216,0.015876969322562218,1774354177.9676733
train/approx_kl,401408,0.01687689498066902,1774354199.9733546
train/approx_kl,409600,0.01675911247730255,1774354216.4169703
train/approx_kl,417792,0.01624196395277977,1774354232.999926
train/approx_kl,425984,0.016333645209670067,1774354249.9202173
train/approx_kl,434176,0.017215240746736526,1774354266.7237709
train/approx_kl,442368,0.0177931971848011,1774354283.847882
train/approx_kl,450560,0.017648711800575256,1774354305.6816008
train/approx_kl,458752,0.017367875203490257,1774354322.7654474
train/approx_kl,466944,0.017674759030342102,1774354339.4301233
train/approx_kl,475136,0.018514636904001236,1774354356.3180447
train/approx_kl,483328,0.01736314222216606,1774354373.561171
train/approx_kl,491520,0.01787489280104637,1774354390.1160932
train/approx_kl,499712,0.01904517039656639,1774354407.3171105
train/approx_kl,507904,0.018290357664227486,1774354429.684634
train/approx_kl,516096,0.017781909555196762,1774354446.510836
train/approx_kl,524288,0.018819697201251984,1774354463.734382
train/approx_kl,532480,0.019306933507323265,1774354480.4646566
train/approx_kl,540672,0.018189076334238052,1774354497.4548278
train/approx_kl,548864,0.018388481810688972,1774354514.2951837
train/approx_kl,557056,0.019395431503653526,1774354535.7793684
train/approx_kl,565248,0.01949692890048027,1774354551.7068334
train/approx_kl,573440,0.020569946616888046,1774354567.850107
train/approx_kl,581632,0.02004660665988922,1774354584.5036323
train/approx_kl,589824,0.019120562821626663,1774354600.4978373
train/approx_kl,598016,0.019612152129411697,1774354616.6410208
train/approx_kl,606208,0.019682521000504494,1774354639.2680233
train/approx_kl,614400,0.020583149045705795,1774354656.6346273
train/approx_kl,622592,0.020396798849105835,1774354674.0324788
train/approx_kl,630784,0.020457444712519646,1774354691.2506287
train/approx_kl,638976,0.020465634763240814,1774354708.7455316
train/approx_kl,647168,0.02012530341744423,1774354726.1450596
train/approx_kl,655360,0.02083718404173851,1774354750.2947633
train/approx_kl,663552,0.020912837237119675,1774354767.85391
train/approx_kl,671744,0.02115298993885517,1774354785.403753
train/approx_kl,679936,0.020540570840239525,1774354803.0089262
train/approx_kl,688128,0.020929154008626938,1774354819.829877
train/approx_kl,696320,0.021679650992155075,1774354836.921087
train/approx_kl,704512,0.021303286775946617,1774354859.8678534
train/approx_kl,712704,0.021752675995230675,1774354877.1169696
train/approx_kl,720896,0.02172280289232731,1774354894.8138926
train/approx_kl,729088,0.02160196378827095,1774354912.5824227
train/approx_kl,737280,0.022685926407575607,1774354930.785021
train/approx_kl,745472,0.021877635270357132,1774354949.3912544
train/approx_kl,753664,0.02205929532647133,1774354972.889618
train/approx_kl,761856,0.023250507190823555,1774354990.2276108
train/approx_kl,770048,0.023593539372086525,1774355007.9692545
train/approx_kl,778240,0.023438725620508194,1774355026.0447342
train/approx_kl,786432,0.02237306348979473,1774355043.470073
train/approx_kl,794624,0.02252546325325966,1774355060.9297636
train/approx_kl,802816,0.02192486822605133,1774355083.852534
train/approx_kl,811008,0.023939428851008415,1774355102.0328667
train/approx_kl,819200,0.02321447804570198,1774355119.4771974
train/approx_kl,827392,0.02163650467991829,1774355137.8923743
train/approx_kl,835584,0.025250857695937157,1774355155.2907293
train/approx_kl,843776,0.025431733578443527,1774355172.8118727
train/approx_kl,851968,0.02290313132107258,1774355196.465033
train/approx_kl,860160,0.023071307688951492,1774355214.5569177
train/approx_kl,868352,0.02366633154451847,1774355232.1843183
train/approx_kl,876544,0.023565979674458504,1774355249.450639
train/approx_kl,884736,0.02406860701739788,1774355266.845973
train/approx_kl,892928,0.024290569126605988,1774355284.8503149
train/approx_kl,901120,0.02410811185836792,1774355309.0589967
train/approx_kl,909312,0.022870607674121857,1774355326.0801797
train/approx_kl,917504,0.023950204253196716,1774355343.3278446
train/approx_kl,925696,0.025130245834589005,1774355361.307738
train/approx_kl,933888,0.023997295647859573,1774355377.889327
train/approx_kl,942080,0.02588352933526039,1774355395.2129552
train/approx_kl,950272,0.024899329990148544,1774355418.1460838
train/approx_kl,958464,0.023828724399209023,1774355436.3126905
train/approx_kl,966656,0.02550172060728073,1774355454.3961442
train/approx_kl,974848,0.0237224530428648,1774355472.968995
train/approx_kl,983040,0.025120597332715988,1774355490.1686687
train/approx_kl,991232,0.024747701361775398,1774355507.7829468
train/approx_kl,999424,0.02448396012187004,1774355525.1808352
train/approx_kl,1007616,0.02545112743973732,1774355548.1616309
train/clip_fraction,16384,0.10823974758386612,1774353368.359442
train/clip_fraction,24576,0.13369140028953552,1774353385.3097143
train/clip_fraction,32768,0.12430419772863388,1774353403.0587232
train/clip_fraction,40960,0.12723389267921448,1774353420.2577927
train/clip_fraction,49152,0.12757568061351776,1774353437.3623068
train/clip_fraction,57344,0.11423339694738388,1774353460.0427656
train/clip_fraction,65536,0.12698975205421448,1774353476.7538168
train/clip_fraction,73728,0.13046875596046448,1774353493.4198322
train/clip_fraction,81920,0.14842529594898224,1774353511.4751732
train/clip_fraction,90112,0.15003661811351776,1774353529.2220588
train/clip_fraction,98304,0.13979491591453552,1774353546.6559224
train/clip_fraction,106496,0.13082274794578552,1774353568.958792
train/clip_fraction,114688,0.12816162407398224,1774353587.2461061
train/clip_fraction,122880,0.14073486626148224,1774353605.569117
train/clip_fraction,131072,0.14683838188648224,1774353622.7073221
train/clip_fraction,139264,0.13853760063648224,1774353640.0574634
train/clip_fraction,147456,0.13315430283546448,1774353657.5135818
train/clip_fraction,155648,0.13747557997703552,1774353681.0722897
train/clip_fraction,163840,0.14654541015625,1774353697.9422202
train/clip_fraction,172032,0.14705809950828552,1774353714.4483767
train/clip_fraction,180224,0.13736572861671448,1774353730.5417213
train/clip_fraction,188416,0.14857177436351776,1774353746.9328797
train/clip_fraction,196608,0.15321044623851776,1774353763.2913861
train/clip_fraction,204800,0.15139159560203552,1774353784.788883
train/clip_fraction,212992,0.15000000596046448,1774353801.336173
train/clip_fraction,221184,0.16270752251148224,1774353817.4734359
train/clip_fraction,229376,0.1473388671875,1774353833.966872
train/clip_fraction,237568,0.1627197265625,1774353850.4923916
train/clip_fraction,245760,0.15642090141773224,1774353866.5154383
train/clip_fraction,253952,0.15021972358226776,1774353887.7847402
train/clip_fraction,262144,0.15306396782398224,1774353904.0727448
train/clip_fraction,270336,0.162841796875,1774353920.7245471
train/clip_fraction,278528,0.1651611328125,1774353937.0411084
train/clip_fraction,286720,0.16357421875,1774353953.61889
train/clip_fraction,294912,0.15622559189796448,1774353969.7021134
train/clip_fraction,303104,0.1630859375,1774353991.3018012
train/clip_fraction,311296,0.16605225205421448,1774354007.5353699
train/clip_fraction,319488,0.15953369438648224,1774354024.1904256
train/clip_fraction,327680,0.16700439155101776,1774354040.9472532
train/clip_fraction,335872,0.16909179091453552,1774354057.381704
train/clip_fraction,344064,0.16428223252296448,1774354074.0558267
train/clip_fraction,352256,0.16456298530101776,1774354095.4847693
train/clip_fraction,360448,0.17314453423023224,1774354111.5735927
train/clip_fraction,368640,0.17460937798023224,1774354127.6383803
train/clip_fraction,376832,0.16949462890625,1774354144.2300034
train/clip_fraction,385024,0.17689208686351776,1774354161.2566469
train/clip_fraction,393216,0.16680908203125,1774354177.9676888
train/clip_fraction,401408,0.17697754502296448,1774354199.9733706
train/clip_fraction,409600,0.18170166015625,1774354216.4169867
train/clip_fraction,417792,0.17447510361671448,1774354232.9999409
train/clip_fraction,425984,0.17340087890625,1774354249.9202342
train/clip_fraction,434176,0.18072509765625,1774354266.7237976
train/clip_fraction,442368,0.1790771484375,1774354283.847898
train/clip_fraction,450560,0.18319091200828552,1774354305.6816173
train/clip_fraction,458752,0.18543700873851776,1774354322.7654638
train/clip_fraction,466944,0.18642577528953552,1774354339.430139
train/clip_fraction,475136,0.18450927734375,1774354356.3180614
train/clip_fraction,483328,0.18543700873851776,1774354373.561188
train/clip_fraction,491520,0.18516846001148224,1774354390.116109
train/clip_fraction,499712,0.19426269829273224,1774354407.3171275
train/clip_fraction,507904,0.18404540419578552,1774354429.6846519
train/clip_fraction,516096,0.18310546875,1774354446.510852
train/clip_fraction,524288,0.19252929091453552,1774354463.7343974
train/clip_fraction,532480,0.192138671875,1774354480.464674
train/clip_fraction,540672,0.18991699814796448,1774354497.4548442
train/clip_fraction,548864,0.18149414658546448,1774354514.295199
train/clip_fraction,557056,0.18937988579273224,1774354535.7793844
train/clip_fraction,565248,0.19266358017921448,1774354551.7068524
train/clip_fraction,573440,0.19903564453125,1774354567.8501227
train/clip_fraction,581632,0.19479981064796448,1774354584.503648
train/clip_fraction,589824,0.19298096001148224,1774354600.4978535
train/clip_fraction,598016,0.19134521484375,1774354616.6410367
train/clip_fraction,606208,0.193603515625,1774354639.26804
train/clip_fraction,614400,0.20451660454273224,1774354656.6346436
train/clip_fraction,622592,0.20040282607078552,1774354674.0324948
train/clip_fraction,630784,0.20330810546875,1774354691.2506447
train/clip_fraction,638976,0.20087890326976776,1774354708.7455475
train/clip_fraction,647168,0.19735106825828552,1774354726.1450763
train/clip_fraction,655360,0.19583740830421448,1774354750.2947795
train/clip_fraction,663552,0.20090332627296448,1774354767.8539264
train/clip_fraction,671744,0.19873046875,1774354785.4037693
train/clip_fraction,679936,0.20147705078125,1774354803.0089424
train/clip_fraction,688128,0.20712891221046448,1774354819.829893
train/clip_fraction,696320,0.2100830078125,1774354836.9211175
train/clip_fraction,704512,0.201171875,1774354859.8678691
train/clip_fraction,712704,0.19736328721046448,1774354877.116985
train/clip_fraction,720896,0.20384521782398224,1774354894.8139224
train/clip_fraction,729088,0.20765380561351776,1774354912.5824392
train/clip_fraction,737280,0.21372070908546448,1774354930.785038
train/clip_fraction,745472,0.20585937798023224,1774354949.3912706
train/clip_fraction,753664,0.20526123046875,1774354972.8896344
train/clip_fraction,761856,0.22279052436351776,1774354990.2276273
train/clip_fraction,770048,0.21695557236671448,1774355007.9692721
train/clip_fraction,778240,0.21542969346046448,1774355026.0447512
train/clip_fraction,786432,0.20640869438648224,1774355043.4700894
train/clip_fraction,794624,0.21220703423023224,1774355060.9297802
train/clip_fraction,802816,0.20458984375,1774355083.852551
train/clip_fraction,811008,0.21452637016773224,1774355102.0328834
train/clip_fraction,819200,0.21245117485523224,1774355119.4772148
train/clip_fraction,827392,0.20327147841453552,1774355137.8923972
train/clip_fraction,835584,0.21916504204273224,1774355155.2907455
train/clip_fraction,843776,0.22468261420726776,1774355172.8118906
train/clip_fraction,851968,0.20455321669578552,1774355196.465049
train/clip_fraction,860160,0.21425780653953552,1774355214.556934
train/clip_fraction,868352,0.21402588486671448,1774355232.1843348
train/clip_fraction,876544,0.20830078423023224,1774355249.4506583
train/clip_fraction,884736,0.21671143174171448,1774355266.8459904
train/clip_fraction,892928,0.21445313096046448,1774355284.8503308
train/clip_fraction,901120,0.20970459282398224,1774355309.0590134
train/clip_fraction,909312,0.20899657905101776,1774355326.0801964
train/clip_fraction,917504,0.2186279296875,1774355343.3278596
train/clip_fraction,925696,0.22487792372703552,1774355361.3077548
train/clip_fraction,933888,0.21049804985523224,1774355377.8893435
train/clip_fraction,942080,0.22901611030101776,1774355395.212971
train/clip_fraction,950272,0.21499022841453552,1774355418.1461003
train/clip_fraction,958464,0.21188965439796448,1774355436.3127062
train/clip_fraction,966656,0.22027587890625,1774355454.3961606
train/clip_fraction,974848,0.20941162109375,1774355472.9690113
train/clip_fraction,983040,0.21247558295726776,1774355490.1686847
train/clip_fraction,991232,0.2132568359375,1774355507.782963
train/clip_fraction,999424,0.21491698920726776,1774355525.1808515
train/clip_fraction,1007616,0.21422119438648224,1774355548.1616466
train/clip_range,16384,0.20000000298023224,1774353368.359459
train/clip_range,24576,0.20000000298023224,1774353385.309729
train/clip_range,32768,0.20000000298023224,1774353403.058737
train/clip_range,40960,0.20000000298023224,1774353420.2578073
train/clip_range,49152,0.20000000298023224,1774353437.3623204
train/clip_range,57344,0.20000000298023224,1774353460.0427806
train/clip_range,65536,0.20000000298023224,1774353476.753833
train/clip_range,73728,0.20000000298023224,1774353493.4198463
train/clip_range,81920,0.20000000298023224,1774353511.4751875
train/clip_range,90112,0.20000000298023224,1774353529.2220728
train/clip_range,98304,0.20000000298023224,1774353546.6559372
train/clip_range,106496,0.20000000298023224,1774353568.958807
train/clip_range,114688,0.20000000298023224,1774353587.2461202
train/clip_range,122880,0.20000000298023224,1774353605.5691314
train/clip_range,131072,0.20000000298023224,1774353622.7073436
train/clip_range,139264,0.20000000298023224,1774353640.0574775
train/clip_range,147456,0.20000000298023224,1774353657.5136466
train/clip_range,155648,0.20000000298023224,1774353681.0723035
train/clip_range,163840,0.20000000298023224,1774353697.9422338
train/clip_range,172032,0.20000000298023224,1774353714.448391
train/clip_range,180224,0.20000000298023224,1774353730.5417356
train/clip_range,188416,0.20000000298023224,1774353746.9328933
train/clip_range,196608,0.20000000298023224,1774353763.2913997
train/clip_range,204800,0.20000000298023224,1774353784.7888968
train/clip_range,212992,0.20000000298023224,1774353801.3361871
train/clip_range,221184,0.20000000298023224,1774353817.4734502
train/clip_range,229376,0.20000000298023224,1774353833.966886
train/clip_range,237568,0.20000000298023224,1774353850.4924142
train/clip_range,245760,0.20000000298023224,1774353866.5154524
train/clip_range,253952,0.20000000298023224,1774353887.784755
train/clip_range,262144,0.20000000298023224,1774353904.072758
train/clip_range,270336,0.20000000298023224,1774353920.7245612
train/clip_range,278528,0.20000000298023224,1774353937.041123
train/clip_range,286720,0.20000000298023224,1774353953.6189039
train/clip_range,294912,0.20000000298023224,1774353969.7021272
train/clip_range,303104,0.20000000298023224,1774353991.301815
train/clip_range,311296,0.20000000298023224,1774354007.5353835
train/clip_range,319488,0.20000000298023224,1774354024.1904397
train/clip_range,327680,0.20000000298023224,1774354040.947268
train/clip_range,335872,0.20000000298023224,1774354057.3817182
train/clip_range,344064,0.20000000298023224,1774354074.0558407
train/clip_range,352256,0.20000000298023224,1774354095.4847832
train/clip_range,360448,0.20000000298023224,1774354111.5736067
train/clip_range,368640,0.20000000298023224,1774354127.6383939
train/clip_range,376832,0.20000000298023224,1774354144.2300172
train/clip_range,385024,0.20000000298023224,1774354161.256661
train/clip_range,393216,0.20000000298023224,1774354177.9677024
train/clip_range,401408,0.20000000298023224,1774354199.9733841
train/clip_range,409600,0.20000000298023224,1774354216.4170003
train/clip_range,417792,0.20000000298023224,1774354232.999955
train/clip_range,425984,0.20000000298023224,1774354249.92025
train/clip_range,434176,0.20000000298023224,1774354266.7238204
train/clip_range,442368,0.20000000298023224,1774354283.847912
train/clip_range,450560,0.20000000298023224,1774354305.681631
train/clip_range,458752,0.20000000298023224,1774354322.7654772
train/clip_range,466944,0.20000000298023224,1774354339.4301522
train/clip_range,475136,0.20000000298023224,1774354356.3180747
train/clip_range,483328,0.20000000298023224,1774354373.561203
train/clip_range,491520,0.20000000298023224,1774354390.116122
train/clip_range,499712,0.20000000298023224,1774354407.3171413
train/clip_range,507904,0.20000000298023224,1774354429.6846662
train/clip_range,516096,0.20000000298023224,1774354446.510866
train/clip_range,524288,0.20000000298023224,1774354463.734411
train/clip_range,532480,0.20000000298023224,1774354480.464688
train/clip_range,540672,0.20000000298023224,1774354497.4548576
train/clip_range,548864,0.20000000298023224,1774354514.2952123
train/clip_range,557056,0.20000000298023224,1774354535.7793982
train/clip_range,565248,0.20000000298023224,1774354551.706867
train/clip_range,573440,0.20000000298023224,1774354567.8501365
train/clip_range,581632,0.20000000298023224,1774354584.5036619
train/clip_range,589824,0.20000000298023224,1774354600.497867
train/clip_range,598016,0.20000000298023224,1774354616.6410508
train/clip_range,606208,0.20000000298023224,1774354639.268054
train/clip_range,614400,0.20000000298023224,1774354656.6346574
train/clip_range,622592,0.20000000298023224,1774354674.032509
train/clip_range,630784,0.20000000298023224,1774354691.2506588
train/clip_range,638976,0.20000000298023224,1774354708.7455611
train/clip_range,647168,0.20000000298023224,1774354726.1450896
train/clip_range,655360,0.20000000298023224,1774354750.2947931
train/clip_range,663552,0.20000000298023224,1774354767.8539405
train/clip_range,671744,0.20000000298023224,1774354785.4037826
train/clip_range,679936,0.20000000298023224,1774354803.0089564
train/clip_range,688128,0.20000000298023224,1774354819.8299067
train/clip_range,696320,0.20000000298023224,1774354836.9211774
train/clip_range,704512,0.20000000298023224,1774354859.867883
train/clip_range,712704,0.20000000298023224,1774354877.116999
train/clip_range,720896,0.20000000298023224,1774354894.8139367
train/clip_range,729088,0.20000000298023224,1774354912.5824533
train/clip_range,737280,0.20000000298023224,1774354930.7850523
train/clip_range,745472,0.20000000298023224,1774354949.391285
train/clip_range,753664,0.20000000298023224,1774354972.8896482
train/clip_range,761856,0.20000000298023224,1774354990.2276406
train/clip_range,770048,0.20000000298023224,1774355007.969287
train/clip_range,778240,0.20000000298023224,1774355026.044766
train/clip_range,786432,0.20000000298023224,1774355043.4701037
train/clip_range,794624,0.20000000298023224,1774355060.9297945
train/clip_range,802816,0.20000000298023224,1774355083.852566
train/clip_range,811008,0.20000000298023224,1774355102.0328972
train/clip_range,819200,0.20000000298023224,1774355119.477229
train/clip_range,827392,0.20000000298023224,1774355137.892413
train/clip_range,835584,0.20000000298023224,1774355155.2907596
train/clip_range,843776,0.20000000298023224,1774355172.8119059
train/clip_range,851968,0.20000000298023224,1774355196.4650629
train/clip_range,860160,0.20000000298023224,1774355214.5569482
train/clip_range,868352,0.20000000298023224,1774355232.1843488
train/clip_range,876544,0.20000000298023224,1774355249.4506733
train/clip_range,884736,0.20000000298023224,1774355266.8460045
train/clip_range,892928,0.20000000298023224,1774355284.8503447
train/clip_range,901120,0.20000000298023224,1774355309.059027
train/clip_range,909312,0.20000000298023224,1774355326.0802104
train/clip_range,917504,0.20000000298023224,1774355343.327873
train/clip_range,925696,0.20000000298023224,1774355361.3077686
train/clip_range,933888,0.20000000298023224,1774355377.8893573
train/clip_range,942080,0.20000000298023224,1774355395.2129848
train/clip_range,950272,0.20000000298023224,1774355418.1461139
train/clip_range,958464,0.20000000298023224,1774355436.3127198
train/clip_range,966656,0.20000000298023224,1774355454.3961744
train/clip_range,974848,0.20000000298023224,1774355472.9690259
train/clip_range,983040,0.20000000298023224,1774355490.1686988
train/clip_range,991232,0.20000000298023224,1774355507.7829766
train/clip_range,999424,0.20000000298023224,1774355525.1808646
train/clip_range,1007616,0.20000000298023224,1774355548.1616602
train/entropy_loss,16384,-1.5877140760421753,1774353368.3594732
train/entropy_loss,24576,-1.5713354349136353,1774353385.3097425
train/entropy_loss,32768,-1.5378950834274292,1774353403.0587492
train/entropy_loss,40960,-1.5316030979156494,1774353420.2578204
train/entropy_loss,49152,-1.5182018280029297,1774353437.3623328
train/entropy_loss,57344,-1.5118271112442017,1774353460.0427935
train/entropy_loss,65536,-1.494362235069275,1774353476.7538462
train/entropy_loss,73728,-1.489000678062439,1774353493.4198592
train/entropy_loss,81920,-1.4718780517578125,1774353511.4752
train/entropy_loss,90112,-1.459571361541748,1774353529.2220852
train/entropy_loss,98304,-1.4386667013168335,1774353546.6559498
train/entropy_loss,106496,-1.4226408004760742,1774353568.9588196
train/entropy_loss,114688,-1.417843222618103,1774353587.2461324
train/entropy_loss,122880,-1.4129507541656494,1774353605.569143
train/entropy_loss,131072,-1.390519380569458,1774353622.7073665
train/entropy_loss,139264,-1.3936642408370972,1774353640.0574899
train/entropy_loss,147456,-1.3719600439071655,1774353657.5136666
train/entropy_loss,155648,-1.3532731533050537,1774353681.072316
train/entropy_loss,163840,-1.3457202911376953,1774353697.9422462
train/entropy_loss,172032,-1.3470734357833862,1774353714.4484036
train/entropy_loss,180224,-1.320911169052124,1774353730.5417478
train/entropy_loss,188416,-1.3107914924621582,1774353746.9329054
train/entropy_loss,196608,-1.289412498474121,1774353763.2914116
train/entropy_loss,204800,-1.277381181716919,1774353784.7889092
train/entropy_loss,212992,-1.2717320919036865,1774353801.3361998
train/entropy_loss,221184,-1.2660208940505981,1774353817.4734633
train/entropy_loss,229376,-1.2429348230361938,1774353833.9668987
train/entropy_loss,237568,-1.237038254737854,1774353850.4924347
train/entropy_loss,245760,-1.220445990562439,1774353866.5154645
train/entropy_loss,253952,-1.2100913524627686,1774353887.7847674
