tag,step,value,wall_time
train/entropy_loss,380928,-1.172707200050354,1775507972.9634633
train/entropy_loss,387072,-1.1772067546844482,1775507981.6987126
train/entropy_loss,393216,-1.1817184686660767,1775507990.316284
train/entropy_loss,399360,-1.1808077096939087,1775507998.8659134
train/entropy_loss,399984,-1.1619926691055298,1775508036.7747421
train/entropy_loss,411648,-1.1482499837875366,1775508051.3602898
train/entropy_loss,417792,-1.1528031826019287,1775508060.1604667
train/entropy_loss,423936,-1.1629014015197754,1775508068.7202547
train/entropy_loss,430080,-1.1628226041793823,1775508077.507119
train/entropy_loss,436224,-1.1625324487686157,1775508086.023271
train/entropy_loss,442368,-1.1676719188690186,1775508094.9120514
train/entropy_loss,448512,-1.1750582456588745,1775508103.6168602
train/entropy_loss,449982,-1.1624178886413574,1775508141.8538697
train/entropy_loss,460800,-1.1468250751495361,1775508155.5749059
train/entropy_loss,466944,-1.1552449464797974,1775508164.2853854
train/entropy_loss,473088,-1.1576238870620728,1775508172.8951678
train/entropy_loss,479232,-1.14126455783844,1775508181.4543977
train/entropy_loss,485376,-1.1525038480758667,1775508189.7132852
train/entropy_loss,491520,-1.163710594177246,1775508198.4763782
train/entropy_loss,497664,-1.1487778425216675,1775508207.0810835
train/entropy_loss,499980,-1.1511738300323486,1775508245.5095348
train/entropy_loss,509952,-1.1425726413726807,1775508258.275455
train/entropy_loss,516096,-1.1466879844665527,1775508266.9113526
train/entropy_loss,522240,-1.1589113473892212,1775508275.6156125
train/entropy_loss,528384,-1.154388666152954,1775508284.0002942
train/entropy_loss,534528,-1.1441471576690674,1775508292.6815932
train/entropy_loss,540672,-1.1561263799667358,1775508301.202962
train/entropy_loss,546816,-1.1611002683639526,1775508309.7270017
train/entropy_loss,549978,-1.1502223014831543,1775508348.683315
train/entropy_loss,559104,-1.1483776569366455,1775508360.044329
train/entropy_loss,565248,-1.1452789306640625,1775508368.4968905
train/entropy_loss,571392,-1.1649484634399414,1775508376.9737747
train/entropy_loss,577536,-1.144255518913269,1775508385.469509
train/entropy_loss,583680,-1.1510475873947144,1775508394.206819
train/entropy_loss,589824,-1.1533421277999878,1775508403.1000166
train/entropy_loss,595968,-1.1289622783660889,1775508411.5500467
train/entropy_loss,599976,-1.1416289806365967,1775508455.7337663
train/entropy_loss,608256,-1.1357159614562988,1775508466.4482486
train/entropy_loss,614400,-1.1300755739212036,1775508475.0211442
train/entropy_loss,620544,-1.1398290395736694,1775508483.702634
train/entropy_loss,626688,-1.1245992183685303,1775508492.1760454
train/entropy_loss,632832,-1.1356865167617798,1775508500.768678
train/entropy_loss,638976,-1.1426349878311157,1775508509.5059743
train/entropy_loss,645120,-1.1515849828720093,1775508517.7616637
train/entropy_loss,649974,-1.1363115310668945,1775508557.4847426
train/entropy_loss,657408,-1.1394615173339844,1775508567.1404195
train/entropy_loss,663552,-1.1471221446990967,1775508575.784101
train/entropy_loss,669696,-1.1491954326629639,1775508584.4349983
train/entropy_loss,675840,-1.1359622478485107,1775508592.8249688
train/entropy_loss,681984,-1.1414960622787476,1775508601.6156826
train/entropy_loss,688128,-1.1543023586273193,1775508610.1052282
train/entropy_loss,694272,-1.153859257698059,1775508618.5364506
train/entropy_loss,699972,-1.137829065322876,1775508656.8170633
train/explained_variance,12288,-0.22213971614837646,1775507193.5204947
train/explained_variance,18432,0.6190034747123718,1775507202.3760178
train/explained_variance,24576,0.7690690159797668,1775507210.905938
train/explained_variance,30720,0.8317497372627258,1775507219.3517919
train/explained_variance,36864,0.8482168912887573,1775507227.5970511
train/explained_variance,43008,0.8338717818260193,1775507236.207321
train/explained_variance,49152,0.8444147109985352,1775507245.314095
train/explained_variance,49998,0.8515967130661011,1775507285.0873728
train/explained_variance,61440,0.8615757822990417,1775507301.2360787
train/explained_variance,67584,0.8593221306800842,1775507310.9435136
train/explained_variance,73728,0.8648961186408997,1775507320.7167153
train/explained_variance,79872,0.8765980005264282,1775507330.3294923
train/explained_variance,86016,0.8829007148742676,1775507339.97057
train/explained_variance,92160,0.8762563467025757,1775507349.5599341
train/explained_variance,98304,0.8839741945266724,1775507359.1707346
train/explained_variance,99996,0.895122766494751,1775507406.5258904
train/explained_variance,110592,0.8940447568893433,1775507420.1952198
train/explained_variance,116736,0.9011357426643372,1775507428.867913
train/explained_variance,122880,0.9028420448303223,1775507437.6972027
train/explained_variance,129024,0.9018614292144775,1775507446.2660968
train/explained_variance,135168,0.9080195426940918,1775507454.708641
train/explained_variance,141312,0.9030593037605286,1775507463.3124263
train/explained_variance,147456,0.9054503440856934,1775507471.5238485
train/explained_variance,149994,0.9051876664161682,1775507513.7264357
train/explained_variance,159744,0.9060706496238708,1775507526.189239
train/explained_variance,165888,0.9082448482513428,1775507534.8570356
train/explained_variance,172032,0.9062191843986511,1775507543.508942
train/explained_variance,178176,0.912758469581604,1775507552.1852746
train/explained_variance,184320,0.905539870262146,1775507560.834138
train/explained_variance,190464,0.9053827524185181,1775507569.3993917
train/explained_variance,196608,0.9094313383102417,1775507577.874841
train/explained_variance,199992,0.9044852256774902,1775507619.6569803
train/explained_variance,208896,0.9073173403739929,1775507631.211635
train/explained_variance,215040,0.9011622071266174,1775507639.889039
train/explained_variance,221184,0.8993109464645386,1775507648.513049
train/explained_variance,227328,0.9091265797615051,1775507657.3367295
train/explained_variance,233472,0.9021798372268677,1775507666.4005082
train/explained_variance,239616,0.9001918435096741,1775507675.0984008
train/explained_variance,245760,0.9066892266273499,1775507683.839803
train/explained_variance,249990,0.8962705731391907,1775507725.6973705
train/explained_variance,258048,0.8989039063453674,1775507736.1537237
train/explained_variance,264192,0.8993220925331116,1775507744.7677922
train/explained_variance,270336,0.8938616514205933,1775507753.2658167
train/explained_variance,276480,0.9035278558731079,1775507761.8431902
train/explained_variance,282624,0.9011433124542236,1775507770.4900646
train/explained_variance,288768,0.9004103541374207,1775507779.2721477
train/explained_variance,294912,0.9062734246253967,1775507787.8820188
train/explained_variance,299988,0.897887110710144,1775507831.663299
train/explained_variance,307200,0.9004144668579102,1775507841.331025
train/explained_variance,313344,0.9080185890197754,1775507850.039172
train/explained_variance,319488,0.9025795459747314,1775507858.744281
train/explained_variance,325632,0.9053637981414795,1775507867.4863524
train/explained_variance,331776,0.9031052589416504,1775507876.1974955
train/explained_variance,337920,0.9046792387962341,1775507884.4215267
train/explained_variance,344064,0.9120118021965027,1775507893.1572323
train/explained_variance,349986,0.9040939807891846,1775507930.2089226
train/explained_variance,356352,0.9002266526222229,1775507938.8840334
train/explained_variance,362496,0.8894688487052917,1775507947.2641146
train/explained_variance,368640,0.9011810421943665,1775507955.7871768
train/explained_variance,374784,0.8987946510314941,1775507964.4130137
train/explained_variance,380928,0.8995717763900757,1775507972.963476
train/explained_variance,387072,0.8944597244262695,1775507981.6987247
train/explained_variance,393216,0.8988503217697144,1775507990.316296
train/explained_variance,399360,0.8969814777374268,1775507998.8659258
train/explained_variance,399984,0.901218831539154,1775508036.774986
train/explained_variance,411648,0.8971684575080872,1775508051.3603032
train/explained_variance,417792,0.9061552286148071,1775508060.1604788
train/explained_variance,423936,0.9002056121826172,1775508068.7202675
train/explained_variance,430080,0.8983941078186035,1775508077.5071316
train/explained_variance,436224,0.8935708999633789,1775508086.0232837
train/explained_variance,442368,0.9053303599357605,1775508094.9120636
train/explained_variance,448512,0.90013587474823,1775508103.6168725
train/explained_variance,449982,0.9024747610092163,1775508141.8540962
train/explained_variance,460800,0.9093888401985168,1775508155.574918
train/explained_variance,466944,0.9022137522697449,1775508164.2853985
train/explained_variance,473088,0.9007951021194458,1775508172.8951797
train/explained_variance,479232,0.8981291055679321,1775508181.45441
train/explained_variance,485376,0.9070488810539246,1775508189.7132976
train/explained_variance,491520,0.9094882607460022,1775508198.476391
train/explained_variance,497664,0.9055162668228149,1775508207.081096
train/explained_variance,499980,0.9048274755477905,1775508245.5097616
train/explained_variance,509952,0.9040034413337708,1775508258.2754672
train/explained_variance,516096,0.8985366821289062,1775508266.911365
train/explained_variance,522240,0.9021304249763489,1775508275.615625
train/explained_variance,528384,0.9003404378890991,1775508284.0003064
train/explained_variance,534528,0.8972926735877991,1775508292.6816056
train/explained_variance,540672,0.907258152961731,1775508301.2029743
train/explained_variance,546816,0.8966687917709351,1775508309.7270143
train/explained_variance,549978,0.9038523435592651,1775508348.6836936
train/explained_variance,559104,0.8975077271461487,1775508360.0443416
train/explained_variance,565248,0.8974366784095764,1775508368.4969034
train/explained_variance,571392,0.9018019437789917,1775508376.973787
train/explained_variance,577536,0.9082051515579224,1775508385.4695218
train/explained_variance,583680,0.9013610482215881,1775508394.2068312
train/explained_variance,589824,0.9039707779884338,1775508403.1000292
train/explained_variance,595968,0.9003098011016846,1775508411.5500596
train/explained_variance,599976,0.8996291160583496,1775508455.7340336
train/explained_variance,608256,0.9079877138137817,1775508466.4482608
train/explained_variance,614400,0.9010847210884094,1775508475.0211568
train/explained_variance,620544,0.9020557403564453,1775508483.7026465
train/explained_variance,626688,0.8966497182846069,1775508492.1760583
train/explained_variance,632832,0.8956693410873413,1775508500.76869
train/explained_variance,638976,0.9065005779266357,1775508509.5059865
train/explained_variance,645120,0.8991208076477051,1775508517.761676
train/explained_variance,649974,0.9026147127151489,1775508557.4849958
train/explained_variance,657408,0.9000139236450195,1775508567.1404326
train/explained_variance,663552,0.9013991951942444,1775508575.7841132
train/explained_variance,669696,0.9038252234458923,1775508584.4350114
train/explained_variance,675840,0.9017804265022278,1775508592.8249807
train/explained_variance,681984,0.8943636417388916,1775508601.6156955
train/explained_variance,688128,0.903141438961029,1775508610.1052408
train/explained_variance,694272,0.9049331545829773,1775508618.5364633
train/explained_variance,699972,0.9086931347846985,1775508656.8173301
train/learning_rate,12288,0.00015231537690851837,1775507193.5205066
train/learning_rate,18432,0.00015096664719749242,1775507202.37603
train/learning_rate,24576,0.00014961791748646647,1775507210.9059508
train/learning_rate,30720,0.00014826918777544051,1775507219.351804
train/learning_rate,36864,0.00014692045806441456,1775507227.5970638
train/learning_rate,43008,0.0001455717283533886,1775507236.2073348
train/learning_rate,49152,0.00014422298409044743,1775507245.314107
train/learning_rate,49998,0.00014287425437942147,1775507285.0876036
train/learning_rate,61440,0.00014152552466839552,1775507301.236091
train/learning_rate,67584,0.00014017679495736957,1775507310.9435253
train/learning_rate,73728,0.0001388280652463436,1775507320.7167299
train/learning_rate,79872,0.00013747933553531766,1775507330.3295043
train/learning_rate,86016,0.0001361306058242917,1775507339.9705825
train/learning_rate,92160,0.00013478186156135052,1775507349.559946
train/learning_rate,98304,0.00013343313185032457,1775507359.170746
train/learning_rate,99996,0.00013208440213929862,1775507406.526201
train/learning_rate,110592,0.00013073567242827266,1775507420.1952317
train/learning_rate,116736,0.0001293869427172467,1775507428.867925
train/learning_rate,122880,0.00012803821300622076,1775507437.697215
train/learning_rate,129024,0.0001266894832951948,1775507446.266109
train/learning_rate,135168,0.00012534073903225362,1775507454.7086523
train/learning_rate,141312,0.00012399200932122767,1775507463.3124387
train/learning_rate,147456,0.00012264327961020172,1775507471.5238605
train/learning_rate,149994,0.00012129454989917576,1775507513.726672
train/learning_rate,159744,0.00011994582018814981,1775507526.1892512
train/learning_rate,165888,0.00011859708320116624,1775507534.8570476
train/learning_rate,172032,0.00011724835349014029,1775507543.5089538
train/learning_rate,178176,0.00011589962377911434,1775507552.185287
train/learning_rate,184320,0.00011455088679213077,1775507560.83415
train/learning_rate,190464,0.00011320215708110482,1775507569.3994038
train/learning_rate,196608,0.00011185342737007886,1775507577.8748531
train/learning_rate,199992,0.0001105046903830953,1775507619.6572092
train/learning_rate,208896,0.00010915596067206934,1775507631.2116473
train/learning_rate,215040,0.00010780723096104339,1775507639.889051
train/learning_rate,221184,0.00010645850125001743,1775507648.5130608
train/learning_rate,227328,0.00010510976426303387,1775507657.3367414
train/learning_rate,233472,0.00010376103455200791,1775507666.4005206
train/learning_rate,239616,0.00010241230484098196,1775507675.0984125
train/learning_rate,245760,0.00010106356785399839,1775507683.8398147
train/learning_rate,249990,9.971483814297244e-05,1775507725.6975973
train/learning_rate,258048,9.836610843194649e-05,1775507736.1537356
train/learning_rate,264192,9.701737144496292e-05,1775507744.7678044
train/learning_rate,270336,9.566864173393697e-05,1775507753.2658286
train/learning_rate,276480,9.431991202291101e-05,1775507761.8432038
train/learning_rate,282624,9.297118231188506e-05,1775507770.490077
train/learning_rate,288768,9.162244532490149e-05,1775507779.2721598
train/learning_rate,294912,9.027371561387554e-05,1775507787.8820305
train/learning_rate,299988,8.892498590284958e-05,1775507831.663656
train/learning_rate,307200,8.757624891586602e-05,1775507841.331037
train/learning_rate,313344,8.622751920484006e-05,1775507850.0391846
train/learning_rate,319488,8.487878949381411e-05,1775507858.7442935
train/learning_rate,325632,8.353005978278816e-05,1775507867.4863641
train/learning_rate,331776,8.218132279580459e-05,1775507876.1975076
train/learning_rate,337920,8.083259308477864e-05,1775507884.4215386
train/learning_rate,344064,7.948386337375268e-05,1775507893.1572444
train/learning_rate,349986,7.813512638676912e-05,1775507930.2091584
train/learning_rate,356352,7.678639667574316e-05,1775507938.8840456
train/learning_rate,362496,7.543766696471721e-05,1775507947.2641265
train/learning_rate,368640,7.408892997773364e-05,1775507955.7871888
train/learning_rate,374784,7.274020026670769e-05,1775507964.4130266
train/learning_rate,380928,7.139147055568174e-05,1775507972.963488
train/learning_rate,387072,7.004274084465578e-05,1775507981.6987371
train/learning_rate,393216,6.869400385767221e-05,1775507990.3163083
train/learning_rate,399360,6.734527414664626e-05,1775507998.865938
train/learning_rate,399984,6.599654443562031e-05,1775508036.7752173
train/learning_rate,411648,6.464780744863674e-05,1775508051.360315
train/learning_rate,417792,6.329907773761079e-05,1775508060.160491
train/learning_rate,423936,6.195034802658483e-05,1775508068.7202792
train/learning_rate,430080,6.0601614677580073e-05,1775508077.5071504
train/learning_rate,436224,5.925288132857531e-05,1775508086.023296
train/learning_rate,442368,5.790415161754936e-05,1775508094.9120758
train/learning_rate,448512,5.65554182685446e-05,1775508103.616885
train/learning_rate,449982,5.520668491953984e-05,1775508141.8543234
train/learning_rate,460800,5.3857955208513886e-05,1775508155.57493
train/learning_rate,466944,5.2509221859509125e-05,1775508164.2854106
train/learning_rate,473088,5.116049214848317e-05,1775508172.8951921
train/learning_rate,479232,4.981175879947841e-05,1775508181.454422
train/learning_rate,485376,4.846302908845246e-05,1775508189.7133098
train/learning_rate,491520,4.71142957394477e-05,1775508198.4764032
train/learning_rate,497664,4.576556239044294e-05,1775508207.0811076
train/learning_rate,499980,4.4416832679416984e-05,1775508245.5099866
train/learning_rate,509952,4.3068099330412224e-05,1775508258.275479
train/learning_rate,516096,4.171936961938627e-05,1775508266.911377
train/learning_rate,522240,4.037063627038151e-05,1775508275.615637
train/learning_rate,528384,3.902190292137675e-05,1775508284.0003183
train/learning_rate,534528,3.7673173210350797e-05,1775508292.681618
train/learning_rate,540672,3.6324439861346036e-05,1775508301.2029862
train/learning_rate,546816,3.497571015032008e-05,1775508309.7270262
train/learning_rate,549978,3.362697680131532e-05,1775508348.6839566
train/learning_rate,559104,3.227824345231056e-05,1775508360.0443532
train/learning_rate,565248,3.092951374128461e-05,1775508368.496915
train/learning_rate,571392,2.958078039227985e-05,1775508376.9737992
train/learning_rate,577536,2.823204886226449e-05,1775508385.4695334
train/learning_rate,583680,2.6883317332249135e-05,1775508394.206843
train/learning_rate,589824,2.5534585802233778e-05,1775508403.1000412
train/learning_rate,595968,2.418585427221842e-05,1775508411.5500715
train/learning_rate,599976,2.283712092321366e-05,1775508455.7343266
train/learning_rate,608256,2.1488389393198304e-05,1775508466.448273
train/learning_rate,614400,2.0139657863182947e-05,1775508475.0211694
train/learning_rate,620544,1.879092633316759e-05,1775508483.7026591
train/learning_rate,626688,1.7442194803152233e-05,1775508492.1760705
train/learning_rate,632832,1.6093461454147473e-05,1775508500.768703
train/learning_rate,638976,1.4744729924132116e-05,1775508509.5059986
train/learning_rate,645120,1.339599839411676e-05,1775508517.7616878
train/learning_rate,649974,1.2047266864101402e-05,1775508557.4852276
train/learning_rate,657408,1.0698534424591344e-05,1775508567.1404452
train/learning_rate,663552,9.349802894575987e-06,1775508575.784125
train/learning_rate,669696,8.001070455065928e-06,1775508584.4350235
train/learning_rate,675840,6.6523389250505716e-06,1775508592.8249931
train/learning_rate,681984,5.303606940287864e-06,1775508601.6157076
train/learning_rate,688128,3.954875410272507e-06,1775508610.1052532
train/learning_rate,694272,2.6061434255097993e-06,1775508618.536479
train/learning_rate,699972,1.2574114407470915e-06,1775508656.817597
train/loss,12288,0.08381111919879913,1775507193.5205178
train/loss,18432,-0.04550391808152199,1775507202.3760417
train/loss,24576,-0.023489970713853836,1775507210.9059627
train/loss,30720,-0.019820410758256912,1775507219.3518155
train/loss,36864,-0.005582105368375778,1775507227.5970757
train/loss,43008,0.003123946487903595,1775507236.2073472
train/loss,49152,-0.02017056941986084,1775507245.3141184
train/loss,49998,0.00039424002170562744,1775507285.0878353
train/loss,61440,0.013327322900295258,1775507301.2361028
train/loss,67584,0.002533659338951111,1775507310.9435375
train/loss,73728,0.009267203509807587,1775507320.7167428
train/loss,79872,0.005862075835466385,1775507330.3295166
train/loss,86016,0.009011872112751007,1775507339.970595
train/loss,92160,0.008325230330228806,1775507349.5599577
train/loss,98304,0.010881960391998291,1775507359.1707575
train/loss,99996,0.0038636252284049988,1775507406.5264475
train/loss,110592,0.00949014350771904,1775507420.1952436
train/loss,116736,-0.00466831773519516,1775507428.8679366
train/loss,122880,-0.013676457107067108,1775507437.697227
train/loss,129024,0.013483038172125816,1775507446.2661211
train/loss,135168,0.010059932246804237,1775507454.7086635
train/loss,141312,-0.0018146447837352753,1775507463.3124511
train/loss,147456,0.008148327469825745,1775507471.523872
train/loss,149994,0.004584070295095444,1775507513.7269545
train/loss,159744,0.004765355959534645,1775507526.189263
train/loss,165888,0.0060016438364982605,1775507534.857059
train/loss,172032,-0.002931501716375351,1775507543.5089655
train/loss,178176,-0.015895530581474304,1775507552.185299
train/loss,184320,-0.001484103500843048,1775507560.8341615
train/loss,190464,0.007004939019680023,1775507569.399415
train/loss,196608,-0.014299292117357254,1775507577.8748648
train/loss,199992,0.01650886982679367,1775507619.6574438
train/loss,208896,-0.0025292187929153442,1775507631.2116587
train/loss,215040,0.011248016729950905,1775507639.8890626
train/loss,221184,0.008609164506196976,1775507648.5130727
train/loss,227328,0.0086735300719738,1775507657.336753
train/loss,233472,0.010985132306814194,1775507666.400532
train/loss,239616,0.0005222521722316742,1775507675.0984244
train/loss,245760,-0.002047751098871231,1775507683.839826
train/loss,249990,-0.008799508213996887,1775507725.697837
train/loss,258048,0.008185170590877533,1775507736.1537478
train/loss,264192,-0.0004191398620605469,1775507744.7678158
train/loss,270336,-0.0010802485048770905,1775507753.2658403
train/loss,276480,-0.005391944199800491,1775507761.8432164
train/loss,282624,0.01821773499250412,1775507770.4900887
train/loss,288768,4.623830318450928e-05,1775507779.2721717
train/loss,294912,-0.002382420003414154,1775507787.882042
train/loss,299988,-0.013122748583555222,1775507831.6639853
train/loss,307200,0.0004799775779247284,1775507841.331049
train/loss,313344,-0.0015056207776069641,1775507850.0391965
train/loss,319488,-0.014605078846216202,1775507858.744305
train/loss,325632,-9.345263242721558e-05,1775507867.4863763
train/loss,331776,0.0029020756483078003,1775507876.1975193
train/loss,337920,0.006809014827013016,1775507884.4215508
train/loss,344064,0.01351613737642765,1775507893.1572561
train/loss,349986,-0.0023558512330055237,1775507930.2093956
train/loss,356352,0.016411088407039642,1775507938.884057
train/loss,362496,0.02302323654294014,1775507947.264138
train/loss,368640,0.024695243686437607,1775507955.7872007
train/loss,374784,-0.0041604116559028625,1775507964.4130416
train/loss,380928,-0.00488835945725441,1775507972.9634998
train/loss,387072,0.0023721903562545776,1775507981.698749
train/loss,393216,0.021718360483646393,1775507990.31632
train/loss,399360,0.022568829357624054,1775507998.8659496
train/loss,399984,0.020683029666543007,1775508036.7754488
train/loss,411648,0.016255062073469162,1775508051.360327
train/loss,417792,0.009425684809684753,1775508060.1605024
train/loss,423936,0.014925308525562286,1775508068.7202916
train/loss,430080,0.016566842794418335,1775508077.5071645
train/loss,436224,0.021602721884846687,1775508086.0233076
train/loss,442368,0.014867912977933884,1775508094.9120872
train/loss,448512,0.018349315971136093,1775508103.6168966
train/loss,449982,0.0204404816031456,1775508141.8545504
train/loss,460800,0.025005582720041275,1775508155.5749416
train/loss,466944,-0.004222501069307327,1775508164.2854245
train/loss,473088,0.00634659081697464,1775508172.8952043
train/loss,479232,0.0006320849061012268,1775508181.4544337
train/loss,485376,0.0034442543983459473,1775508189.7133214
train/loss,491520,0.0008951984345912933,1775508198.476415
train/loss,497664,-0.0012135673314332962,1775508207.0811193
train/loss,499980,0.007009059190750122,1775508245.510212
train/loss,509952,0.004472073167562485,1775508258.2754905
train/loss,516096,0.017019301652908325,1775508266.9113884
train/loss,522240,-0.0043598562479019165,1775508275.615649
train/loss,528384,0.011051459237933159,1775508284.0003297
train/loss,534528,0.01710577681660652,1775508292.6816292
train/loss,540672,0.00974353775382042,1775508301.202998
train/loss,546816,0.014753848314285278,1775508309.7270384
train/loss,549978,0.010158883407711983,1775508348.6843312
train/loss,559104,0.0011084750294685364,1775508360.044366
train/loss,565248,0.006913870573043823,1775508368.4969273
train/loss,571392,-0.016086600720882416,1775508376.9738107
train/loss,577536,0.025419006124138832,1775508385.4695454
train/loss,583680,-0.008260674774646759,1775508394.2068546
train/loss,589824,-0.0037728026509284973,1775508403.1000526
train/loss,595968,0.013841813430190086,1775508411.5500832
train/loss,599976,0.01742238737642765,1775508455.7345798
train/loss,608256,0.0007161945104598999,1775508466.4482844
train/loss,614400,0.015211693942546844,1775508475.0211816
train/loss,620544,0.010263416916131973,1775508483.7026706
train/loss,626688,0.005142387002706528,1775508492.1760821
train/loss,632832,0.020724691450595856,1775508500.7687147
train/loss,638976,0.021631401032209396,1775508509.50601
train/loss,645120,0.024811727926135063,1775508517.7616997
train/loss,649974,0.00753697007894516,1775508557.485485
train/loss,657408,0.020411374047398567,1775508567.1404572
train/loss,663552,0.018159352242946625,1775508575.784137
train/loss,669696,0.005208507180213928,1775508584.4350357
train/loss,675840,0.0297531895339489,1775508592.8250046
train/loss,681984,0.009615350514650345,1775508601.6157198
train/loss,688128,0.01603015698492527,1775508610.105265
train/loss,694272,0.013118492439389229,1775508618.5364988
train/loss,699972,0.022064097225666046,1775508656.8178573
train/policy_gradient_loss,12288,-0.008545261807739735,1775507193.5205297
train/policy_gradient_loss,18432,-0.012373628094792366,1775507202.3760536
train/policy_gradient_loss,24576,-0.004782512318342924,1775507210.9059744
train/policy_gradient_loss,30720,-0.006413723807781935,1775507219.3518274
train/policy_gradient_loss,36864,-0.004280674271285534,1775507227.5970874
train/policy_gradient_loss,43008,-0.005838777404278517,1775507236.207359
train/policy_gradient_loss,49152,-0.002767004771158099,1775507245.31413
train/policy_gradient_loss,49998,-0.003934841603040695,1775507285.088117
train/policy_gradient_loss,61440,-0.004080296028405428,1775507301.236115
train/policy_gradient_loss,67584,-0.0021246594842523336,1775507310.9435492
train/policy_gradient_loss,73728,-0.002918299287557602,1775507320.7167547
train/policy_gradient_loss,79872,-0.00465929601341486,1775507330.3295288
train/policy_gradient_loss,86016,-0.00442116754129529,1775507339.9706068
train/policy_gradient_loss,92160,-0.0032903694082051516,1775507349.55997
train/policy_gradient_loss,98304,-0.0029401483479887247,1775507359.170769
train/policy_gradient_loss,99996,-0.0013327311025932431,1775507406.526684
train/policy_gradient_loss,110592,-0.004914316348731518,1775507420.195255
train/policy_gradient_loss,116736,-0.003224881598725915,1775507428.8679483
train/policy_gradient_loss,122880,-0.0015163177158683538,1775507437.6972394
train/policy_gradient_loss,129024,-0.0024576536379754543,1775507446.266133
train/policy_gradient_loss,135168,-0.0024938471615314484,1775507454.7086754
train/policy_gradient_loss,141312,-0.002851600758731365,1775507463.312463
train/policy_gradient_loss,147456,-0.0016508656553924084,1775507471.5238836
train/policy_gradient_loss,149994,-0.0019010191317647696,1775507513.7272983
train/policy_gradient_loss,159744,-0.0011814733734354377,1775507526.189276
train/policy_gradient_loss,165888,-0.0017683289479464293,1775507534.8570712
train/policy_gradient_loss,172032,-0.0031475438736379147,1775507543.508977
train/policy_gradient_loss,178176,-0.0040506767109036446,1775507552.1853113
train/policy_gradient_loss,184320,-0.0007840546313673258,1775507560.8341732
train/policy_gradient_loss,190464,-0.003259980119764805,1775507569.3994265
train/policy_gradient_loss,196608,-0.0033999327570199966,1775507577.874877
train/policy_gradient_loss,199992,-0.003176346654072404,1775507619.6576712
train/policy_gradient_loss,208896,-0.0017009589355438948,1775507631.2116766
train/policy_gradient_loss,215040,-0.003148048883304,1775507639.889075
train/policy_gradient_loss,221184,-0.0018884075107052922,1775507648.5130847
train/policy_gradient_loss,227328,-0.0019433279521763325,1775507657.3367643
train/policy_gradient_loss,233472,-0.0021411539055407047,1775507666.4005437
train/policy_gradient_loss,239616,-0.0018894082168117166,1775507675.098436
train/policy_gradient_loss,245760,-0.0032862697262316942,1775507683.8398378
train/policy_gradient_loss,249990,-0.003049275139346719,1775507725.698062
train/policy_gradient_loss,258048,-0.002595131052657962,1775507736.15376
train/policy_gradient_loss,264192,-0.002532823709771037,1775507744.767828
train/policy_gradient_loss,270336,-0.0012415582314133644,1775507753.2658527
train/policy_gradient_loss,276480,-0.002157679060474038,1775507761.8432288
train/policy_gradient_loss,282624,-0.002144870348274708,1775507770.4901004
train/policy_gradient_loss,288768,-0.0008592783706262708,1775507779.272184
train/policy_gradient_loss,294912,-0.001878970768302679,1775507787.8820534
train/policy_gradient_loss,299988,-0.003950853832066059,1775507831.6643453
train/policy_gradient_loss,307200,-0.0026036957278847694,1775507841.331061
train/policy_gradient_loss,313344,-0.002380826510488987,1775507850.0392082
train/policy_gradient_loss,319488,-0.0028274692595005035,1775507858.7443173
train/policy_gradient_loss,325632,-0.004353505093604326,1775507867.4863875
train/policy_gradient_loss,331776,-0.002461284166201949,1775507876.1975317
train/policy_gradient_loss,337920,-0.0009529727976769209,1775507884.4215627
train/policy_gradient_loss,344064,-0.002893990371376276,1775507893.1572683
train/policy_gradient_loss,349986,-0.0015572148840874434,1775507930.2096562
train/policy_gradient_loss,356352,-0.0020233222749084234,1775507938.884069
train/policy_gradient_loss,362496,-0.00517157930880785,1775507947.26415
train/policy_gradient_loss,368640,-0.0029238625429570675,1775507955.7872126
train/policy_gradient_loss,374784,-0.0029805197846144438,1775507964.4130547
train/policy_gradient_loss,380928,-0.002895447425544262,1775507972.9635112
train/policy_gradient_loss,387072,-0.004988962318748236,1775507981.6987617
train/policy_gradient_loss,393216,-0.0019030740950256586,1775507990.3163319
train/policy_gradient_loss,399360,-0.0037261517718434334,1775507998.8659618
train/policy_gradient_loss,399984,-0.0033948805648833513,1775508036.7757654
train/policy_gradient_loss,411648,-0.0012013772502541542,1775508051.3603387
train/policy_gradient_loss,417792,-0.0015821775887161493,1775508060.1605144
train/policy_gradient_loss,423936,-0.002838172484189272,1775508068.7203033
train/policy_gradient_loss,430080,-0.0034633739851415157,1775508077.5071762
train/policy_gradient_loss,436224,-0.001699801767244935,1775508086.023319
train/policy_gradient_loss,442368,-0.0013961774529889226,1775508094.9120991
train/policy_gradient_loss,448512,-0.0012341063702479005,1775508103.6169083
train/policy_gradient_loss,449982,-0.0014237615978345275,1775508141.8548055
train/policy_gradient_loss,460800,-0.002786387922242284,1775508155.5749536
train/policy_gradient_loss,466944,-0.0020667919889092445,1775508164.2854373
train/policy_gradient_loss,473088,-0.0013596925418823957,1775508172.8952165
train/policy_gradient_loss,479232,-0.002200951799750328,1775508181.4544458
train/policy_gradient_loss,485376,-0.002837136387825012,1775508189.7133331
train/policy_gradient_loss,491520,-0.0030041025020182133,1775508198.4764268
